Text;True_Label
menghirup kapur barus cengkeh biji karom minyak kayu putih meredakan sesak nafas akibat infeksi covid;1
perbandingan elektabilitas ahy aher kandidat pendamping anies;0
sore ribuan baduy jakarta perwakilan pimpinan baduy diterima prabowo kertanegara;1
viral sesumbar ahok gak untung gua bubarin ehh tekor triliun;1
tautan pendaftaran bantuan presiden produktif usaha mikro bpum tahap ii;1
video drone berondong rombongan jenderal quds iran qaseem soleimani yg perang dunia ketiga…;1
video anies baswedan alhamdulillah blio kgak mati klelep…;1
vaksin booster yg bayar ribu;1
pdip pecat kader tersangka penganiayaan pelajar medan;0
media menyiarkan demo ruu hip;1
dpr didesak masukkan pasal lindungi perempuan anak ruu tpks;0
gambar jokowi wakaf;1
ketua pdip solo puan kirim bantuan beras dapil;0
video korban palestina akibat perang propaganda media palestina;1
suami zazkia sungkar irwansyah meninggal dunia maret;1
sekjen kemensos maaf diusir dpr gara gara chat whatsapp;0
gerindra incar jatim lumbung suara prabowo;0
anies baswedan cover majalah al islam wujudkan jakarta bersyariah;1
reshuffle kabinet jokowi evaluasi kepentingan politik;0
video kiamat australia rusia kerahkan pasukan perbatasan indonesia australia pulau pasir;1
jokowi berdiri teriak salam pancasila komando megawati;0
video longsor sambahe desember;1
rela hujanan sawah de ketemu temannya;1
psi ajak kaesang anak jokowi bergabung tertarik politik;0
dokter italia sengaja membunuh pasien virus corona;1
video mobil terbalik banjir surut bekasi;1
capres musra relawan jokowi ganjar teratas prabowo;0
dunkin donuts bagikan lusin donat keluarga;1
gerindra terbuka koalisi pdip temu prabowo mega puan;0
pesan berantai pemerintah menyediakan laptop gratis siswa guru;1
gisella anastasia gading marteen resmi rujuk;1
ksp kepala otorita ikn pilihan jokowi presiden bikin kejutan;0
foto udara spinx an;1
akun whatsapp wakil wali kota banjar jawa barat nana suryana;1
orang divaksin dikoneksikan bluetooth;1
waketum suharso dihasut menolak lengser ketum ppp;0
sby akui gugup bicara rivalitas timnas bola ri malaysia;0
nama calon panglima tni jokowi diserahkan dpr;0
kemenag menghapus kurikulum pendidikan agama madrasah khilafah jihad;1
pakar celah aturan tni polri gubernur;0
nasdem siswono mundur terkait pencapresan anies baswedan;0
sandiaga uno kader gerindra patuh arahan prabowo;0
demokrat bela mega paloh pemilu sentil akal akalan luhut;0
rusia bersholawat;1
survei capres prabowo puncak elektabilitas tembus persen;0
pdip tampakkan wajah duet ganjar ahok diumumkan publik;1
foto cekungan bekas lokasi ledakan beirut kemarin fix c;1
ahy copot lukas enembe ketua dpd partai demokrat papua;0
mahfud md pemerintah campur amendemen uud;0
jabat presiden jokowi rumah colomadu negara;0
ketua mkd akui wakil rakyat terjerumus kubangan kepentingan;0
dpr tni polri awasi pembagian obat gratis pasien isoman;0
perlawanan rakyat australia rencana new world order;1
mpr klaim bahas perpanjangan jabatan presiden;0
ganjar pranowo disambut meriah pesawaran lampung;0
video nasbung reuni kadrun diludahin;1
video fenomena alam petir menyambar sungai;1
lsi isu ham barisan sakit hati ganjal prabowo;0
poin poin hasil pertemuan ahy surya paloh;0
dahsyatnya fitnah corona ketakutan elit global kebangkitan umat islam;1
jokowi perintahkan rkuhp dibahas bareng masyarakat;0
singgung kebocoran data cak imin urgensi ruu pdp disahkan;0
pertarungan pilpres mengerucut pasang calon;1
video mati tembak jenazah pejuang syahid imam samudera segar;1
bintang bollywood amir khan bantuan kg tepung dalamnya uang senilai juta india lockdown;1
seekor naga ditemukan mongolia;1
megawati heran gelar profesor pikir hasil;0
smrc dukungan pemilih jokowi ganjar turun prabowo;0
anies bawa pengalaman integrasi transportasi jakarta u;0
pks anggap penarikan ppn sembako pancasilais;0
istana serahkan nama calon panglima tni jokowi puan;0
foto berisi poin poin aturan pembatasan kegiatan masyarakat denpasar;1
tentara bayaran australia ditangkap tni;1
baca caption cebong gagal fokus;1
pdip seleksi kader banteng calon presiden;0
kpu sangihe anggota partai buruh sehari pleno;0
sby hukum dibeli keadilan;0
putri sulung sambo hidup sambo dihukum mati;1
bpjs kesehatan bantuan dana rp juta tkw;1
ramai ramai fraksi dpr desak kepala brin dicopot;0
rusia ancam serang israel pendudukan palestina dihentikan;1
bocor a temen gue mabes polri;1
jokowi kemlu bantu maksimal kepulangan jenazah eril ri;0
bupati banyumas resah ott dpr pendidikan antikorupsi;0
dimalaysia sdah pencoblosan prabowo menang telak kotak surat suara terbakar jalan bawa;1
ganjar sambut kedatangan mega jelang acara kaesang solo;0
bertepatan galungan pencoblosan pilpres final;0
video banjir lumpur batu lahar dingin semeru;1
pdip perang tingkat elit bersifat wacana kader baperan;0
rumah sakit kanusojo balikpapan menerima pasien positif virus corona;1
kpu butuh rp triliun tahapan pemilu;0
m taufik argumen mkp gerindra kekalahan prabowo mengada;0
pan kritik psi anies protes solusi;0
akun whatsapp bupati suprawoto;1
hasil musra relawan jokowi kepri ganjar unggul telak;0
sby harap jokowi ajak pemimpin dunia ktt g atasi global;0
pks jatim tolak kenaikan harga bbm rakyat terpukul;0
gambar jokowi menghadang tank kerusuhan ukraina;1
ketua kpu tabanan i gede putu weda menjual mobil lelangan whatsapp;1
anggaran alutsista dinilai berpotensi bancakan;0
ditemukan virus machupo paracetamol;1
brigadir j dpr abaikan hak istri irjen sambo;0
puluhan orang cidera parah gas air mata hujani aksi sholat;1
bawaslu nilai pernyataan jokowi endorse capres ketidaknetralan;0
bem si gelar aksi jokowi komitmen penuhi tuntutan;0
paripurna setujui ruu pembentukan papua barat daya inisiatif dpr;0
foto perempuan afghanistan;1
jokowi puji dpr tuntaskan omnibus law uu cipta kerja;0
anies baswedan sambutan pelantikan pengurus demokrat dki;0
mahfud md cium kelompok ancang ancang mengajak hantam pemerintah cinta indonesia mari menjaga nkri orang orang indonesia hancur;1
komisi pendidikan dpr evaluasi pembelajaran tatap muka;0
ketua dpp golkar ridwan kamil kader kosgoro;0
gelombang panas melanda negara;1
bersarung hijau merah jokowi terbang kaltim hadiri pelantikan pbnu;0
surat izin usaha perdagangan tanda tangan walikota semarang;1
dpr pemerintah respons serius kabar rsud penuh pasien pneumonia;0
kubu ahy hadirkan bupati karawang lawan moeldoko ptun;0
yg bicaranya org super pinter bijak;1
ppp dki usulkan anies khofifah pilpres;0
dukung ganjar fx rudy dijatuhi sanksi keras peringatan;0
alasan sanksi pdip fx rudy berat ketimbang ganjar pranowo;0
duel penalti jis rk gagal bobol gawang anies baswedan;0
bawaslu tolak laporan dugaan pelanggaran kampanye zulhas;0
pesan singkat undian hadiah tokopedia;1
kota provinsi papua merauke nabire jayawijaya;0
ahy deklarasi koalisi capres cawapres;0
andi sudirman sulaiman putra anggota tni gubernur termuda;0
imbauan bri penerima bpum;1
isu reshuffle nasdem sindir menteri capres;0
video rusia mendukung indonesia perang menghadapi australia;1
foto akademisi indonesia berusia moerhadi berbagi rahasia kemenanganya atasi diabetes;1
dilantik jokowi rusdi mastura resmi jabat gubernur sulteng;0
janggal pemilihan anggota kpu bekingan politik kongkalikong dpr;0
dpr aceh usulkan sekjen dpr indra iskandar penjabat gubernur;0
pemerintah terima putusan mk uu cipta kerja perbaiki;0
ppkm mikro efektif pan usulkan lockdown pekan;0
rb dgn angka nol yg persen sdh kuasai;1
pks demokrat respons sentilan jokowi oposisi lemah senayan;0
surya paloh gubernur cinta nasdem;0
mangkunegara x resmi dilantik jokowi ucapkan selamat;0
foto herry wirawan mengenakan jaket banser;1
jokowi reshuffle kabinet ditunggu besok;0
jokowi relawan ulah gurung gusuh pilih capres;0
ahy pamer boncengan motor ridwan kamil bandung;0
am hendropriyono dirawat singapur;1
foto jokowi ahok panti rehabilitasi gangguan mental;1
ahok ketua kpk tikus – tikus berdasi gemetaran;1
foto makam nabi muhammad saw masjid nabawi;1
jokowi pengganti anies baswedan dkk disiapkan;0
sandiaga uno anggota gerindra;0
telkomsel bagikan hadiah rayakan hut;1
butiran es hasil fenomena hujan es meningkatkan imunitas tubuh;1
ferdy sambo babak belur kabur sidang kode etik bharada eliezer;1
jokowi buka suara dukung prabowo ganjar capres;0
kpk berhasil temukan aliran dana hibah m rumah anies;1
mardiono akui ppp promosikan sandiaga maju pilpres;0
gus yaqut nkri takut papua maaf anggaran pemerintah;1
pdip respons partai koalisi beda sikap wacana tunda pemilu;0
pakar nilai jokowi cegah koalisi non dpr oposisi;0
fahri massa marah islam pilih anies nasionalis ganjar;0
video ade armando bongkar rahasia covid juni juta tentara masuk indonesia;1
who pepaya buah bergizi;1
akun facebook bupati melawi menawarkan jabatan pegawai aparatur sipil negara;1
ditetapkan kota injil manokwari larang perempuan berhijab adzan pembangunan masjid;1
klaster supermarket sendys pegawai pemilik swab;1
foto suntingan anna maria marten;1
foto perempuan muslim uighur dizalimi doanya memicu azab virus corona;1
enam penumpang kapal pelabuhan samudera terduga positif corona;1
andre rosiade bela kemendag diseret bpom gagal ginjal akut;0
parpol tolak pemilu coblos partai pdip buka suara;0
dpr risma perbaiki data ribuan asn terima bansos;0
suku dayak dukung ahok full ceo ikn suku gmn;1
ketua kpu imbau masyarakat hormati hasil pemilu kecurangan;1
sandal bertuliskan huruf arab ayat al quran;1
ganjar unggah foto selfie baliho puan menang;0
video ledakan invasi rusia ukraina;1
taufik heran gerindra umumkan pemecatan kirim surat;0
mobil gibran dihancurkan posting foto anies pakai baju kpk;1
survei litbang kompas kepuasan publik jokowi persen;0
pesan singkat arahan kapolri tni tunduk hukum kepolisian;1
hnw pks deklarasi anies capres resmi rakernas;0
gambar tangkapan layar artikel merdeka com mahfud md jokowi pahlawan bangsa melebihi jendral sudirman;1
dprd dki anggaran biaya terduga kua ppas dipangkas;0
din syamsuddin partai politik nasionalis religius;0
pesantren dilarang kampanye pemilu;0
video prajurit kri nanggala menggendong bayinya berlayar;1
mata najwa siarkan terawan agus putranto terima penghargaan solusi diabetes;1
video pembacaan ayat suci al quran presiden erdogan masjid hagia shopia;1
judul artikel wagub dki bolehkan warga jual terompet malam ditiup;1
relawan jokowi sindir pdip acara gbk rakyat senang;0
beredar rekaman percakapan pejabat kpu loloskan partai u;0
informasi berisi rombongan gangster samarinda membunuh orang;1
komisi ii dpr kaji usulan cak imin hapus jabatan gubernur;0
anies aher lempar kode pilpres acara pks;0
onderbouw gerindra usul cak imin khofifah mahfud md cawapres;0
jokowi bali blusukan pasar hadiri forum internasional;0
dpr butuh sahkan ruu ikn uu terima surpres;0
dprd dki tagih janji anies rpjmd program oke oce sampah;0
pesan berantai cipularang longsor km kanan kiri jalan jalan terancam putus longsoran;1
nasdem respons video jokowi tolak pelukan paloh nyerang anies;0
yasonna respons hakim mk takut diaswantokan suuzan bivitri;0
hasto pdip penasaran pertemuan anies gibran solo;0
detik detik babi berubah manusia;1
memukul telapak kaki orang tersengat listrik pertolongan;1
kpu akui ppp pimpinan suharso calon peserta pemilu;0
keasang pengarep menangani virus corona jakarta gubernur dki;1
elon musk luncurkan testla smartphone keluaran tesla inc;1
pulau dijual;1
demokrat gelar survei internal respons usulan duet ahy anies;0
eramuslim berkas formulir c pks bima dirampok;1
pks tudingan giring anies pembohong dipidana;0
wakil ketua dpr dasco muncul rapat komisi iii kapolri;0
ahy willem wandik plt ketua demokrat papua gantikan enembe;0
bupati banyuangi azwar anas tawarkan lowongan kerja mahar rp juta;1
biden terpapar covid batuk menerus kampanye;1
nasdem siswono enggar mundur wantim terkait anies;0
foto longsor kapung grobogan jawa;1
judul artikel idntoday news peneliti australia jokowi presiden berkemampuan memiliki daya rusak;1
imbas dob papua anggota dpr bertambah kebut perppu;0
dpr kemenag awasi kekerasan seksual pesantren;0
erdogan joko widodo terjun politik penjahatlah mengisinya;1
video pusat judi terbesar arab saudi arabia;1
pelintiran konteks foto tri rismaharini;1
yahya staquf klaim pengurus pbnu jaga jarak parpol;0
pdip tjahjo kumolo istirahat;0
pengamat rektorat ui bikin kampus petugas politik;0
mencuci hidung garam menghilangkan virus corona;1
surya paloh umumkan capres nasdem malam;0
dpr serahkan dim ruu otsus papua pemerintah pekan;0
demokrat ahy harap kubu moeldoko hidayah kali kalah;0
koran china memuat foto anak china ber ktp bandung;1
demokrat sindir menteri jokowi marketing bisnis pcr;0
survei indostrategic persen warga dki puas kinerja anies;0
jokowi anies ganjar diundang puncak acara hut golkar besok;0
anies sambangi petamburan hadiri akad nikah putri rizieq shihab;0
imbauan lepas masker rabu juli bupati jember;1
video alien;1
pan gelar rakernas agustus godok nama capres usulan kader;0
gambar permukaan matahari dipublikasikan nasa;1
demokrat desak jokowi bersikap wacana penundaan pemilu;0
deklarasi partai pelita target din syamsuddin lolos pemilu;0
bu mega aja setuju pki bangkit masak;1
pakar nilai puan berpeluang menang gaet prabowo anies;0
demokrat respons surya paloh buka peluang gabung kib pilpres;0
pt kai pelamar merekam tubuh pengganti wawancara;1
pdip maksud hasto acara relawan jokowi janji sehat;0
huruf braille setir mobil letak klakson;1
video baju tentara china cuci laundry kelapa gading;1
foto masjid meledak kota narayanganj bangladesh sholat jamaah meninggal dunia;1
hukuman masuk peti mati pakai masker;1
video ditonton situasi terkait cedera andre gomes;1
partai buruh buka opsi gelar konvensi capres cawapres;0
cover majalah tempo berjudul sang dalang perusak bhinneka;1
revisi uu jaksa agung diusulkan berlatar jaksa;0
foto pejabat keuangan dibawah palu arit;1
akun whatsapp mengatasnamakan bri perubahan tarif transfer;1
demokrat alasan koalisi pkb pks terbentuk;0
video iblis memiliki;1
denny indrayana resmi kalah pilkada kalsel;0
pesan berantai tautan subsidi kuota belajar gelombang;1
trump ketakutan mendengar suara takbir;1
giveaway baim akun bonskuy;1
nasdem bantah rocky gerung cawapres anies transaksi politik;0
smrc nasdem kehilangan dukungan indonesia timur usung anies;0
gerindra respons dukungan eks relawan ganjar;0
smkn jakut memasang foto presiden jokowi;1
daftar peserta pemilu pdip targetkan hattrick pemilu;0
elite pdip ganjar kemlinthi hargai megawati;0
survei indikator kepercayaan publik dpr parpol turun;0
video berita viral amarahnya suka meledak jokowi risma layak kena reshuffle kabinet;1
survei capres lsj prabowo teratas disusul ganjar anies;0
dpr siti pembangunan setop deforestasi;0
obat bius daun teh tiek kwan im;1
istana reshuffle menteri;0
dpr beber alasan istri ferdy sambo korban kekerasan seksual;0
fenomena banjir darah pekalongan;1
muncul virus china corona hantavirus;1
ahy airlangga zulhas cak imin bersatu tolak pemilu tertutup;0
jam kerja denmark jam minggu;1
survei smrc suara pdip terancam ganjar maju golkar;0
video remaja terkena tiktok syndrome;1
alasan undur pemilu dinilai lsm waspada;0
lowongan pekerjaan dinas papkb pasuruan;1
ketua parpol kib pimpin pendaftaran peserta pemilu kpu besok;0
dicap bodoh rizal ramli mahfud md panik bela;0
refly sindir anies kalahkan pamor jokowi ngabalin ungkit sumbu pendek;0
foto australia angkasa bencana kebakaran negara;1
foto viral beredar foto anies jenguk rizieq positif covid;1
paripurna pengesahan ruu ikn dicap kuorum anggota dpr;0
surat pemberitahuan pembekalan penetapan nama asn lulus jalur kebijakan kementerian;1
anwar abbas harap menteri patuh jokowi setop bicara tunda pemilu;0
prabowo subianto nyatakan capres;0
tolak infrastruktur buatan jokowi mobil pendukung prabowo nekat mudik susuri jalan sawah;1
